Date,Close,Volumne,Turnover,future,target,pct_Close,pct_Volumne,pct_Turnover
2014-08-25,15669.0,2.2469544E7,1776.03,15740.4,1,0.0028655555954432317,0.06193539130122089,0.16869646369108815
2014-08-26,15624.1,2.1077884E7,1476.42,16012.8,0,-0.005987595035163901,0.1293055792507445,0.041126570329660606
2014-08-27,15717.65,1.8352396E7,1415.7,16130.55,0,-0.001447417357849462,-0.4752527135966334,-0.4298156468329922
2014-08-28,15740.4,2.7074422E7,2024.19,16110.0,0,-0.017305748729539397,0.1251747498062932,0.15943660911808616
2014-09-01,16012.8,2.3685388E7,1701.46,16033.55,1,-0.007353492295927569,-0.11105581213193552,-0.13582458768463435
2014-09-02,16130.55,2.6315788E7,1932.56,15982.5,1,0.0012739680256607419,-0.16496766123818904,-0.032982152327393204
2014-09-03,16110.0,3.0657042E7,1996.3,16206.7,1,0.004745511813314712,0.2920394602975721,0.20207885804365866
2014-09-04,16033.55,2.1703976E7,1592.89,16156.75,1,0.0031839365149553653,0.010001116846056224,0.009423130051410248
2014-09-05,15982.5,2.1486912E7,1577.88,16151.75,1,-0.014027855173627405,0.04494857148388749,0.05213959190601449
2014-09-08,16206.7,2.0521106E7,1495.61,16204.15,1,0.0030820706689537705,0.1477262482831091,0.09925043484605867
2014-09-09,16156.75,1.74896E7,1347.17,16254.15,1,3.094681789345011E-4,-0.17795787210685207,-0.2208258649837165
2014-09-10,16151.75,2.0602012E7,1644.66,16167.55,1,-0.003244254686024734,-0.45819175331030776,-0.12298591522115808
2014-09-11,16204.15,3.0041684E7,1846.93,15844.1,1,-0.003085629224283661,0.24826877215005658,0.15860918115874162
2014-09-12,16254.15,2.2583272E7,1553.99,15838.6,1,0.0053279060336152125,-0.19830146844974458,-0.15919021772173853
2014-09-15,16167.55,2.7061568E7,1801.37,16156.85,1,0.020006135698974078,-0.0571226323618794,0.02302135086935718
2014-09-16,15844.1,2.8607396E7,1759.9,16152.15,1,3.471323795986257E-4,0.22174824999800752,0.11245527100073725
2014-09-17,15838.6,2.2263756E7,1561.99,16194.55,0,-0.020093316824021813,0.03197771301482104,-0.051127078823072096
2014-09-18,16156.85,2.1551812E7,1641.85,15902.85,1,2.9084994065138055E-4,-0.1090157987643916,-0.003831068097592311
2014-09-19,16152.15,2.39013E7,1648.14,15740.3,1,-0.0026250011940892643,0.20090313079204897,0.14321601136105502
2014-09-22,16194.55,1.9099454E7,1412.1,15299.05,1,0.01801224478793894,-0.25104078891469883,-0.2984349913117506
2014-09-23,15902.85,2.3894196E7,1833.52,15607.25,1,0.010221426265118808,-0.08878541048211039,-0.09175246448182167
2014-09-24,15740.3,2.6015652E7,2001.75,15473.55,1,0.028033138216884197,-0.6034785520655027,-0.5726988396871487
2014-09-25,15299.05,4.171554E7,3148.15,15392.25,1,-0.020145054709088537,0.10695400323236856,0.1489286940137677
2014-09-26,15607.25,3.7253896E7,2679.3,15316.2,1,0.008566544094090887,0.45200684513641204,0.4844138360748771
2014-09-29,15473.55,2.041488E7,1381.41,15180.25,1,0.005254114648137904,-0.38953861105233045,-0.3849906565725072
2014-09-30,15392.25,2.8367264E7,1913.24,15344.0,1,0.004940785439912943,0.2713974812657294,0.3084714592278238
2014-10-01,15316.2,2.066846E7,1323.06,15741.2,0,0.008876235200562823,0.0032486213293104567,-0.1899308465703951
2014-10-07,15180.25,2.0601316E7,1574.35,15453.8,1,-0.010787042374137449,0.03692618471557836,0.1043541268078227
2014-10-08,15344.0,1.9840588E7,1410.06,15677.5,0,-0.02588635266635167,-0.4002014456426392,-0.26565532690422444
2014-10-09,15741.2,2.778082E7,1784.65,15751.55,1,0.018257844831335267,0.12962165983581478,0.23681394060528516
2014-10-10,15453.8,2.4179824E7,1362.02,15541.6,1,-0.014475416929152045,-0.07870181354504482,-0.17301509598600712
2014-10-13,15677.5,2.608282E7,1597.67,15929.8,1,-0.004723317154361346,-0.2355230761091017,-0.16708077016144343
2014-10-14,15751.55,3.2225926E7,1864.61,16216.6,0,0.013328859567204046,0.042538420773386,-0.07507735737453997
2014-10-16,15541.6,3.0855086E7,2004.6,16427.25,0,-0.02497813642543783,-0.01479736598368256,0.020837084725116178
2014-10-17,15929.8,3.131166E7,1962.83,16444.7,0,-0.018003980477087123,-0.025197897524436585,-0.08772031075836112
2014-10-20,16216.6,3.2100648E7,2135.01,16470.05,1,-0.012989800309506354,-0.15673004482650943,-0.17048162716047716
2014-10-21,16427.25,3.7131784E7,2498.99,16556.6,1,-0.001062211797470666,0.40293539357010155,0.3503575614484094
2014-10-22,16444.7,2.2170074E7,1623.45,16667.0,1,-0.0015416251864974538,0.8664524980836781,0.8710585713445713
2014-10-23,16470.05,2960759.0,209.33,16634.05,1,-0.005254921753096826,-6.74900726469125,-6.8229589046328245
2014-10-27,16556.6,2.2942944E7,1637.58,16760.05,1,-0.0066680594584462224,0.2128935153221836,0.02242331470128151
2014-10-28,16667.0,1.805854E7,1600.86,17045.05,0,0.0019769135867282656,-0.05345714548352192,-0.011456320970059657
2014-10-29,16634.05,1.9023898E7,1619.2,17134.1,0,-0.007574823574665766,-0.682773320168138,-0.5844120910527555
2014-10-30,16760.05,3.2012908E7,2565.48,17352.95,0,-0.017004721746955477,0.06079160318706442,0.07240360533472602
2014-10-31,17045.05,3.0066792E7,2379.73,17347.05,1,-0.005224321667786172,0.0704712361731175,0.16057704362221045
2014-11-03,17134.1,2.7947948E7,1997.6,17262.4,1,-0.012772752252196285,0.03805710530161284,-0.15832506280883082
2014-11-05,17352.95,2.688433E7,2313.87,17390.2,1,3.3990980009476957E-4,-0.024371669295831438,0.10166949227294808
2014-11-07,17347.05,2.7539546E7,2078.62,17587.05,1,0.004879814539800421,0.323900691754323,0.30872890011637266
2014-11-10,17262.4,1.8619468E7,1436.89,17453.0,1,-0.00740330575314462,-0.2076867072678983,-0.25658187326942317
2014-11-11,17390.2,2.2486484E7,1805.57,17576.8,1,-0.0113196841521951,-0.20487000101927896,-0.17786074436410929
2014-11-12,17587.05,2.709329E7,2126.71,17640.4,1,0.007622129651943402,0.1266167379450779,0.05269639412402979
2014-11-13,17453.0,2.3662826E7,2014.64,17702.55,1,-0.007093381152237438,-0.14191770670164247,-0.347411959005403
2014-11-14,17576.8,2.7021E7,2714.55,17585.65,1,-0.003618383696016211,0.00342281928870138,-0.07518367319773893
2014-11-17,17640.4,2.6928512E7,2918.64,17645.05,1,-0.0035231848058295693,0.10250532966693443,0.17878183807957826
2014-11-18,17702.55,2.4168196E7,2396.84,18056.3,1,0.0066035901870603484,0.17908709446083604,0.24570268043954763
2014-11-19,17585.65,1.9839984E7,1807.93,18281.95,0,-0.003377776158717829,-0.918320901871695,-0.07011880642214614
2014-11-20,17645.05,3.8059456E7,1934.7,18037.05,0,-0.02330681872771955,-0.4801051281447638,-0.7007339614167702
2014-11-21,18056.3,5.6331996E7,3290.41,17975.95,1,-0.012496936124054687,0.28212563247359457,0.3537614007444545
2014-11-24,18281.95,4.0439296E7,2126.39,18022.5,1,0.013395641491489963,-0.42463469195902914,-0.28423298042766837
2014-11-25,18037.05,5.7611224E7,2730.78,18513.15,0,0.0033875583786411867,0.43776351635924277,0.3057221659726739
2014-11-26,17975.95,3.2391132E7,1895.92,18525.3,0,-0.00258961463917826,-0.35914533644579016,-0.3120226236218463
2014-11-27,18022.5,4.4024256E7,2487.49,18555.85,0,-0.027224324628936054,-0.5255121176834879,-0.4069121666338364
2014-11-28,18513.15,6.7159536E7,3499.68,18645.85,1,-6.563113445647219E-4,0.3495726950823484,0.28581185123723296
2014-12-01,18525.3,4.3682396E7,2499.43,18782.85,1,-0.0016490327733798182,-0.2530936260913893,-0.11332183657113219
2014-12-02,18555.85,5.4738132E7,2782.67,18756.75,1,-0.004850222538693629,0.1937813296222823,0.14887501254626326
2014-12-03,18645.85,4.4130904E7,2368.4,18510.05,1,-0.00734747961986765,-0.048670020446442704,0.13149381205954128
2014-12-04,18782.85,4.6278756E7,2056.97,18290.65,1,0.001389544713277852,0.10632558921851745,0.06000570421474529
2014-12-05,18756.75,4.135814E7,1933.54,18462.95,1,0.01315255674623802,0.21476289794463677,0.22009373997762563
2014-12-08,18510.05,3.2475946E7,1507.98,18405.0,1,0.01185304098934426,-0.22193835400514583,-0.13456414977222414
2014-12-09,18290.65,3.9683604E7,1710.9,18299.75,1,-0.009420049284486514,-0.18921476990849923,-0.20483960372134294
2014-12-10,18462.95,4.7192328E7,2061.36,18372.65,1,0.0031386761704977136,0.028551420476650356,0.012991495891846476
2014-12-11,18405.0,4.584492E7,2034.58,17830.55,1,0.005718554740559631,0.1678777059704761,0.18845163628688283
2014-12-12,18299.75,3.814858E7,1651.16,17865.75,1,-0.003983682324895149,-0.08628106209982128,-0.149288981623434
2014-12-15,18372.65,4.144008E7,1897.66,18326.6,1,0.029505792460494257,-0.5410410404613119,-0.38903168356434037
2014-12-16,17830.55,6.3860864E7,2635.91,18478.9,0,-0.0019740959873777034,-0.27413509469586883,-0.25421205597606006
2014-12-17,17865.75,8.1367368E7,3305.99,18747.35,0,-0.025795144865174986,0.30874224664610017,0.3265647737095346
2014-12-18,18326.6,5.6245824E7,2226.37,18603.75,1,-0.008310367689382503,-0.13097007877420375,-0.15220284384220917
2014-12-19,18478.9,6.3612344E7,2565.23,18535.35,1,-0.01452733729146534,0.38483298147290407,0.3681346244882786
2014-12-22,18747.35,3.9132216E7,1620.88,18557.2,1,0.007659728567881939,-0.049435994117992196,-0.06930183339685828
2014-12-23,18603.75,4.1066756E7,1733.21,18528.35,1,0.003676699086205738,-0.3310516175175853,-0.33212949351675985
2014-12-24,18535.35,5.4661972E7,2308.86,18647.55,1,-0.0011788075129669352,0.45303345440958476,0.49504953478823455
2014-12-26,18557.2,2.989827E7,1165.86,18736.65,1,0.0015546316572304002,0.11651757777289455,0.08577359310418843
2014-12-29,18528.35,2.6414596E7,1065.86,18750.45,1,-0.006433447899465716,-0.27934176998202054,-0.3537049942593075
2014-12-30,18647.55,3.3793296E7,1442.86,19057.8,0,-0.004778086431843324,0.20083291076431253,0.17091053746691282
2014-12-31,18736.65,2.700649E7,1196.26,19017.4,1,-7.364618454910345E-4,0.24203967268608398,0.3227475830535476
2015-01-01,18750.45,2.0469848E7,810.17,18430.75,1,-0.016391690615745663,-1.0170174199632551,-1.1149635466792729
2015-01-02,19057.8,4.128804E7,1713.48,18304.25,1,0.0021198873410801884,0.12035669409349535,0.12610591224741088
2015-01-05,19017.4,3.6318748E7,1497.4,18701.4,1,0.030848085362613537,-0.4336886282533748,-0.4188859743137132
2015-01-06,18430.75,5.2069776E7,2124.64,18637.25,1,0.00686352969900845,-0.1185258027612794,-0.1021068023361036
2015-01-07,18304.25,5.8241388E7,2341.58,18795.85,0,-0.021697168178155347,0.18022722947468217,0.056748060078956435
2015-01-08,18701.4,4.7744704E7,2208.7,18707.2,1,0.0034302452909974884,-0.08595391019703463,-0.06885501946260764
2015-01-09,18637.25,5.1848548E7,2360.78,18603.8,1,-0.008509818206816993,0.3232223976648295,0.3946068954177226
2015-01-12,18795.85,3.5089936E7,1429.2,19235.65,0,0.004716487547377636,-0.2709612237537281,-0.4372655770760623
2015-01-13,18707.2,4.4597948E7,2054.14,19223.15,0,0.005527200319562802,0.06742462680121517,0.09943328527315443
2015-01-14,18603.8,4.1590948E7,1849.89,19406.05,0,-0.03396346890640836,-1.0799702858420057,-0.9640356838676603
2015-01-15,19235.65,8.6507936E7,3633.25,19767.05,0,6.498350586623369E-4,0.2595532506982943,0.24936076246731576
2015-01-16,19223.15,6.405452E7,2727.26,19843.25,0,-0.00951458979971354,0.3215509537812476,0.3248608410258944
2015-01-19,19406.05,4.3457728E7,1841.28,19917.65,0,-0.01860244539547407,-0.23679323502600044,-0.36127038831018726
2015-01-20,19767.05,5.3748224E7,2506.48,20072.7,1,-0.0038548602719369056,-0.31639891952522936,-0.23969073520568074
2015-01-21,19843.25,7.0754104E7,3107.26,20555.25,0,-0.003749405496831416,0.30787811262509945,0.3277968517687557
2015-01-22,19917.65,4.8970464E7,2088.71,20491.75,0,-0.007784493907874778,-0.2369127643961062,-0.20588786720272073
2015-01-23,20072.7,6.0572192E7,2518.75,20528.6,0,-0.024040154041627203,0.10455002189783721,0.06247547689205955
2015-01-27,20555.25,5.4239368E7,2361.39,19843.75,1,0.003089235110251639,-0.25076575376025767,-0.32512207858913533
2015-01-28,20491.75,6.7840744E7,3129.13,19865.9,1,-0.0017982656129905937,-0.10052507678866257,-0.058377303869355156
2015-01-29,20528.6,7.466044E7,3311.8,19382.95,1,0.033360756330511845,-0.6106582816817046,-0.24179600745528998
2015-01-30,19843.75,1.20252456E8,4112.58,19174.0,1,-0.001116240157480315,0.2458535067258834,0.10609156546628794
2015-02-02,19865.9,9.0687968E7,3676.27,19051.9,1,0.024310560426594685,-0.18895763548258132,-0.07893324758490536
2015-02-03,19382.95,1.07824152E8,3966.45,18786.7,1,0.010780052941988518,0.24543762699844837,0.19841924875384534
2015-02-04,19174.0,8.1360048E7,3179.43,18403.85,1,0.006367977958433295,0.12762902991404332,0.16730670366802594
2015-02-05,19051.9,7.0976144E7,2647.49,18752.5,1,0.013919932733088367,-0.022915643318126722,0.037816903337191336
2015-02-06,18786.7,7.2602608E7,2547.37,18940.8,1,0.020378758658833387,0.16766978949296146,0.18365611056439565
2015-02-09,18403.85,6.0429344E7,2079.53,19128.6,0,-0.01894442728152897,-0.5743912758675652,-0.6946136628724353
2015-02-10,18752.5,9.5139432E7,3524.0,19369.7,0,-0.010041369484068792,0.40147008655674965,0.4162854682844424
2015-02-11,18940.8,5.6943796E7,2057.01,19189.95,1,-0.009915041623314419,-0.24822335342729873,-0.2054000747491577
2015-02-12,19128.6,7.1078576E7,2479.52,19296.5,1,-0.01260414323570431,-0.6090557582357868,-0.541564519657814
2015-02-13,19369.7,1.14369392E8,3822.34,19188.3,1,0.009279958246641268,0.4952113411602293,0.4447118908324793
2015-02-16,19189.95,5.7732372E7,2122.5,19073.55,1,-0.005552426430909573,0.1904562660269701,0.1800471257545642
2015-02-18,19296.5,4.673688E7,1740.35,18913.4,1,0.0056071939859560025,-0.1526356059711303,-0.12415898017997823
2015-02-19,19188.3,5.3870592E7,1956.43,18883.8,1,0.005980206444967179,-0.18503171452060524,-0.18655911948998805
2015-02-20,19073.55,6.383836E7,2321.42,18733.05,1,0.008396464426667409,0.19971678470436896,0.107752970594001
2015-02-23,18913.4,5.1088768E7,2071.28,18538.1,1,0.0015650072839187576,-0.15783210900681732,-0.15665674166660085
2015-02-24,18883.8,5.9152216E7,2395.76,19074.55,1,0.007983032745700318,0.08321432962038143,0.11420597484997758
2015-02-25,18733.05,5.4229904E7,2122.15,19691.2,0,0.010406803149763923,-0.41764794567956454,-0.3638763663488921
2015-02-26,18538.1,7.6878912E7,2894.35,20008.1,0,-0.028937765098840468,0.09182793845989912,0.10799317906029544
2015-02-27,19074.55,6.981928E7,2581.78,19961.2,0,-0.03232833342036848,-0.4378555608135747,-0.5546560836904423
2015-02-28,19691.2,1.0039004E8,4013.78,19643.9,1,-0.01609350385949307,0.2332490354620837,0.12467054567811828
2015-03-02,20008.1,7.697416E7,3513.38,19748.0,1,0.0023440702285900425,0.24207297617797974,0.32829923887504825
2015-03-03,19961.2,5.8340796E7,2359.94,19145.55,1,0.01589577984006863,-1.0343257572282696,-1.0161995565217516
2015-03-04,19643.9,1.18684184E8,4758.11,19054.4,1,-0.0052993350253741495,0.49550898879668753,0.48793532916507987
2015-03-05,19748.0,5.9875104E7,2436.46,19044.0,1,0.030506847212375936,0.1141166786115311,0.15868509600450512
2015-03-09,19145.55,5.3042356E7,2049.83,19141.85,1,0.00476091764955998,-0.08591013566591951,-0.05615092428583543
2015-03-10,19054.4,5.7599232E7,2164.93,18779.8,1,5.458261824978298E-4,0.03887385165135535,0.07280599281447768
2015-03-11,19044.0,5.5360128E7,2007.31,18837.35,1,-0.0051380807275257295,0.25274789827075544,0.19485779636976278
2015-03-12,19141.85,4.1367972E7,1616.17,19058.25,1,0.01891399397201832,-0.3280737088102844,-0.24329120109912147
2015-03-13,18779.8,5.4939716E7,2009.37,19147.25,1,-0.0030644003520238355,0.12351385289286898,0.0648113492215031
2015-03-16,18837.35,4.81539E7,1879.14,18811.15,1,-0.011726723515024745,0.00851245693495231,0.06400269197276975
2015-03-17,19058.25,4.7743992E7,1758.87,18606.35,1,-0.004669893615625779,-0.237032211298963,-0.20111213649732804
2015-03-18,19147.25,5.9060856E7,2112.6,18449.0,1,0.01755341416521955,0.12491935436899188,-0.01904761354456901
2015-03-19,18811.15,5.1683012E7,2152.84,18331.45,1,0.010887201313964695,-0.2182468777168018,-0.11214020178876627
2015-03-20,18606.35,6.2962668E7,2394.26,18310.1,1,0.008456769472702899,0.31726018980008913,0.3411367254182239
2015-03-23,18449.0,4.298712E7,1577.49,17831.65,1,0.006371661404412163,-0.45836557554914126,-0.47149587883367056
2015-03-24,18331.45,6.2690936E7,2321.27,18044.8,1,0.0011646438380421625,0.13886989978902214,0.12926546936333722
2015-03-25,18310.1,5.3985052E7,2021.21,18361.8,1,0.026130344943892495,-0.9275925491374909,-1.198836412092656
2015-03-26,17831.65,1.04061184E8,4444.31,18206.65,0,-0.011953486410717425,0.2360405970395263,0.35169914744614533
2015-03-27,18044.8,7.949852E7,2881.25,18617.85,0,-0.01756738707414207,0.36013621385655986,0.3431774505151844
2015-03-30,18361.8,5.0868224E7,1892.47,18605.45,1,0.008449628251245952,-0.1391933007136243,-0.06924286307899175
2015-03-31,18206.65,5.794874E7,2023.51,18469.3,1,-0.02258511093076931,0.21183673708867526,0.21438988009237603
2015-04-01,18617.85,4.5673068E7,1589.69,18416.6,1,6.660484903023277E-4,-0.041916080610131114,-0.11850739552505847
2015-04-06,18605.45,4.7587504E7,1778.08,18875.85,1,0.007317664620685094,-0.11751093312227512,-0.1374685389588969
2015-04-07,18469.3,5.3179556E7,2022.51,18800.85,1,0.002853447052446194,0.13964381349855573,0.18036006127808826
2015-04-08,18416.6,4.575336E7,1657.73,18798.25,0,-0.02493674238137957,-0.5886072629420003,-0.6135136910384618
2015-04-09,18875.85,7.268412E7,2674.77,18716.3,1,0.00397333108453831,0.2539835111163209,0.2753432912328729
2015-04-10,18800.85,5.4223552E7,1938.29,18637.05,1,1.3827084568049047E-4,0.19272702754699655,0.16430466357216236
2015-04-13,18798.25,4.3773208E7,1619.82,18345.55,1,0.004359406793185536,-0.5167096731863929,-0.6364905707157695
2015-04-15,18716.3,6.6391248E7,2650.82,18112.75,1,0.00423427689724845,0.16239899572305072,0.1592186748665171
2015-04-16,18637.05,5.5609376E7,2228.76,18105.75,1,0.01564088671654351,-0.03037056197142007,-0.006277028559861041
2015-04-17,18345.55,5.7298264E7,2242.75,18243.7,1,0.012689767891184447,6.953090236730384E-5,-0.026240150554564707
2015-04-20,18112.75,5.729428E7,2301.6,18245.6,1,3.8646809567845854E-4,0.07185973887794733,0.08818656857480901
2015-04-21,18105.75,5.3177128E7,2098.63,18001.9,1,-0.007619083371304696,-0.1654305211819638,-0.16877687591001755
2015-04-22,18243.7,6.1974248E7,2452.83,17767.6,1,-1.0416695661408788E-4,0.08057385383683881,-0.11152823707308761
2015-04-23,18245.6,5.6980744E7,2726.39,18246.25,1,0.013356602357139409,0.08232753156048647,0.2296479549699287
2015-04-24,18001.9,5.228966E7,2100.28,18302.65,1,0.013015335945977058,-0.2725644037463621,-0.12410721831061637
2015-04-27,17767.6,6.654196E7,2360.94,18338.1,0,-0.02693950793288037,-0.16390067259816213,-0.23168314476842244
2015-04-28,18246.25,7.7448232E7,2907.93,18501.3,1,-0.0030910675138727138,0.2251564373993715,0.1905032045908275
2015-04-29,18302.65,6.0010264E7,2353.96,18471.45,1,-0.0019368352666648669,-0.5357875446107019,-0.6412981159158748
2015-04-30,18338.1,9.2163016E7,3863.55,17799.55,1,-0.008899568404109146,0.5786413500183197,0.6235716283896071
2015-05-04,18501.3,3.8833684E7,1454.35,17376.9,1,0.00161348452484232,-0.015076808061784713,-0.26819545183474786
2015-05-05,18471.45,3.9419172E7,1844.4,17796.6,1,0.0363749714244386,-0.6928442839946004,-0.43518760765288983
2015-05-06,17799.55,6.673052E7,2647.06,18199.75,0,0.023745003220543005,0.0970667095056355,0.1275754775852264
2015-05-07,17376.9,6.0253208E7,2309.36,17628.65,1,-0.02415270901687574,-0.4764927371170013,-0.23910516591414926
2015-05-08,17796.6,8.8963424E7,2861.54,18097.45,1,-0.022653225867520558,-0.21958741156365563,0.009613707790242156
2015-05-11,18199.75,1.08498672E8,2834.03,18116.2,1,0.03137953045371503,0.3606835667076183,0.2212856322869368
2015-05-12,17628.65,6.9364984E7,2206.9,18183.15,0,-0.02659300727719403,0.08349296238574783,-0.03330917260341379
2015-05-13,18097.45,6.3573496E7,2280.41,18422.95,1,-0.0010360576108468325,0.14353881057603,0.18437911478317304
2015-05-14,18116.2,5.4448232E7,1859.95,18380.4,1,-0.003695652220787378,-0.1583641503731471,-0.2209790696285484
2015-05-15,18183.15,6.307088E7,2270.96,18555.15,0,-0.013187969244792543,0.26801027669187427,0.2774729698988975
2015-05-18,18422.95,4.6167236E7,1640.83,18513.15,1,0.002309555740494352,-0.18415925960999702,-0.20634074061729937
2015-05-19,18380.4,5.466936E7,1979.4,18433.3,1,-0.009507409865191618,0.21775495451199722,0.2229311983876901
2015-05-20,18555.15,4.2764836E7,1538.13,18324.85,1,0.0022635224784392223,-0.20913341044965073,-0.1289487658329789
2015-05-21,18513.15,5.1708392E7,1736.47,18329.3,1,0.004313129191422524,-1.1304775441479595,-0.9514704999493152
2015-05-22,18433.3,1.10163568E8,3388.67,18538.85,1,0.005883437435432858,0.5270581650006108,0.497236381692439
2015-05-25,18324.85,5.210096E7,1703.7,18449.2,1,-2.4290359647605395E-4,0.3248451468072757,0.2842636265996786
2015-05-26,18329.3,3.5176216E7,1219.4,18721.35,0,-0.011432450731528092,-0.35809059166568685,-0.3130473780760962
2015-05-27,18538.85,4.7772488E7,1601.13,18617.0,1,0.0048358119578069325,-0.6450643307503683,-0.7101359002663601
2015-05-28,18449.2,7.8588816E7,2738.15,17977.3,1,-0.014751338927947203,0.2608951380562853,0.26626370808442845
2015-05-29,18721.35,5.8085376E7,2009.08,17721.4,1,0.005573829427486646,0.3844244720047951,0.32671666469300176
2015-06-01,18617.0,3.5755936E7,1352.68,17719.2,1,0.03436102587688672,-0.8682018001150914,-0.723689272463024
2015-06-02,17977.3,6.6799304E7,2331.6,17549.25,1,0.014234639211905466,-0.09995038271656244,-0.07499564932126271
2015-06-03,17721.4,7.347592E7,2506.46,17432.6,1,1.242098156173068E-4,0.07390818651879419,0.07574821311338086
2015-06-04,17719.2,6.8045448E7,2316.6,17489.9,1,0.00959124713548929,0.11946638958126927,0.07831743422820645
2015-06-05,17549.25,5.9916304E7,2135.17,17707.25,1,0.006647029965668049,-0.030324967975327716,0.05637953287895156
2015-06-08,17432.6,6.1733264E7,2014.79,17304.4,1,-0.0032869900378589816,0.07109956149410794,0.043061563777630756
2015-06-09,17489.9,5.7344056E7,1928.03,17523.55,1,-0.012427149641830124,0.13273543120144832,0.03960518466582696
2015-06-10,17707.25,4.9732468E7,1851.67,17458.7,1,0.022750546209885782,-0.5180801403220126,-0.4035329303460156
2015-06-11,17304.4,7.5497872E7,2598.88,17602.45,1,-0.012664431339887918,0.24633271782812632,0.2386142918392201
2015-06-12,17523.55,5.6900276E7,1978.75,17584.05,1,0.003700823155623827,0.09964893667651102,0.09644976656269741
2015-06-15,17458.7,5.1230224E7,1787.9,17733.55,1,-0.008233717655529445,0.07199375118875138,0.05264276180544987
2015-06-16,17602.45,4.7541968E7,1693.78,17880.85,1,0.0010452203140232394,-0.054155604160097036,-0.08071293708324763
2015-06-17,17584.05,5.0116632E7,1830.49,18334.5,0,-0.008502022762548715,-0.06664294599844618,-0.05488692712832638
2015-06-18,17733.55,5.3456552E7,1930.96,18391.35,0,-0.008306223042524664,0.15240055138610512,0.21024774655174244
2015-06-19,17880.85,4.5309744E7,1524.98,18365.55,0,-0.025370740235248625,-0.3555404771212126,-0.4125563251822914
2015-06-22,18334.5,6.1419192E7,2154.12,18492.9,1,-0.0031006904674248004,-0.003932256223754946,0.0194651057045025
2015-06-23,18391.35,6.1660708E7,2112.19,18371.5,1,0.0014027697082028734,0.1862338654950248,0.16349379820679116
2015-06-24,18365.55,5.0177396E7,1766.86,18241.25,1,-0.006934156829372928,-0.6655902988668444,-0.5976251953746125
2015-06-25,18492.9,8.3574984E7,2822.78,18296.1,1,0.006564702564803955,0.3789761778476679,0.38347655838161676
2015-06-26,18371.5,5.1902056E7,1740.31,18581.6,1,0.007089785809541954,-0.08764122947268216,-0.06087992806149003
2015-06-29,18241.25,5.6450816E7,1846.26,18585.55,1,-0.0030068997121907763,-0.011240581535615003,-0.07162587584354509
2015-06-30,18296.1,5.7085356E7,1978.5,18729.65,0,-0.015604418761128114,-0.02580794976561064,-0.028198149639878697
2015-07-01,18581.6,5.8558612E7,2034.29,18825.15,1,-2.1263895240787074E-4,0.20430573047052414,0.09634318925569568
2015-07-02,18585.55,4.6594752E7,1838.3,18798.5,1,-0.007753313908801381,0.19450542413016814,0.22590982322349284
2015-07-03,18729.65,3.753182E7,1423.01,18463.15,1,-0.005098867197638771,-0.13956211023073223,-0.18930999276161595
2015-07-06,18825.15,4.276984E7,1692.4,18508.7,1,0.001415680091367132,-0.08337463969937695,0.007267814140089891
2015-07-07,18798.5,4.633576E7,1680.1,18719.8,1,0.017839168517434903,-0.331287972831351,-0.5004107639555664
2015-07-08,18463.15,6.168624E7,2520.84,18893.55,0,-0.0024670127882470286,0.34897461735388635,0.3928770141789716
2015-07-09,18508.7,4.0159308E7,1530.46,18780.2,1,-0.011405532069274013,-0.17944064175607807,-0.08180552019504961
2015-07-10,18719.8,4.736552E7,1655.66,18816.25,1,-0.009281615869226038,0.06570078825272055,-0.15988787869381835
2015-07-13,18893.55,4.4253568E7,1920.38,19168.05,1,0.005999484364394348,0.05384234780797788,0.19066540137008253
2015-07-14,18780.2,4.1870852E7,1554.23,19094.7,1,-0.0019196165509259983,0.06087681234668929,0.17730319820876936
2015-07-15,18816.25,3.9321888E7,1278.66,19032.7,1,-0.018696646847804425,-0.5196212348705128,-1.0566530113320725
2015-07-16,19168.05,5.9754376E7,2629.76,18723.4,1,0.003826761695130304,0.36741376062566533,0.4140187756632156
2015-07-17,19094.7,3.7799796E7,1540.99,18997.0,1,0.003246974424143808,-0.5171695635606076,0.043050225011664486
2015-07-20,19032.7,5.73487E7,1474.65,18865.0,1,0.0162509176743725,0.30091478969880747,0.012640297250084084
2015-07-21,18723.4,4.0091628E7,1456.01,18635.85,1,-0.014612709426007583,-0.12867933424903574,-0.14111851520594948
2015-07-22,18997.0,4.5250592E7,1661.48,18213.05,1,0.006948465547191662,0.0874817284158404,0.08431637303314915
2015-07-23,18865.0,4.1291992E7,1521.39,18282.8,1,0.012146853465412139,-0.44944385342320126,-0.5062015640090645
2015-07-24,18635.85,5.9850424E7,2291.52,18323.4,1,0.02268739214939284,0.1923523215140464,0.2514139043982857
2015-07-27,18213.05,4.8338056E7,1715.4,18440.4,1,-0.003829671417366625,-0.9192841350508593,-0.501334881616207
2015-07-28,18282.8,9.2774464E7,2575.39,18729.85,0,-0.0022206449581093227,0.411651766589565,0.2535732273547401
2015-07-29,18323.4,5.4583692E7,1922.34,18914.7,0,-0.006385277705324934,-0.9505535829272963,-0.5047234824857223
2015-07-30,18440.4,1.06468416E8,2892.59,18972.6,0,-0.015696471476679782,-0.10274543767045431,-0.2617688363712878
2015-07-31,18729.85,1.1740756E8,3649.78,18928.55,1,-0.009869252195301973,0.1985136902598095,0.20239574583736886
